Codigo,Descripcion,DAI,ISC,IVA,Nota_Referencia,Exento_IVA,Keywords_Sugeridas
8445.30.00.00.00,"MÁQUINAS PARA LA PREPARACIÓN DE MATERIA TEXTIL; MÁQUINAS PARA HILAR, DOBLAR O RETORCER MATERIA TEXTIL Y DEMÁS MÁQUINAS Y APARATOS PARA LA FABRICACIÓN DE HILADOS TEXTILES; MÁQUINAS PARA BOBINAR (INCLUIDAS LAS CANILLERAS) O DEVANAR MATERIA TEXTIL Y MÁQUINAS PARA LA PREPARACIÓN DE HILADOS 418 > Máquinas para doblar o retorcer materia textil",0.0,0.0,0.15,,No,"máquinas textiles, equipos de hilado, maquinaria para confección, aparatos de bobinado, maquinaria de preparación textil"
8445.40.00.00.00,"MÁQUINAS PARA LA PREPARACIÓN DE MATERIA TEXTIL; MÁQUINAS PARA HILAR, DOBLAR O RETORCER MATERIA TEXTIL Y DEMÁS MÁQUINAS Y APARATOS PARA LA FABRICACIÓN DE HILADOS TEXTILES; MÁQUINAS PARA BOBINAR (INCLUIDAS LAS CANILLERAS) O DEVANAR MATERIA TEXTIL Y MÁQUINAS PARA LA PREPARACIÓN DE HILADOS 418 > Máquinas para bobinar (incluidas las canilleras) o devanar materia textil",0.0,0.0,0.15,,No,"máquinas textiles, equipos de hilado, maquinaria de bobinado, aparatos para tejido, máquinas de preparación textil"
8445.90.00.00.00,"MÁQUINAS PARA LA PREPARACIÓN DE MATERIA TEXTIL; MÁQUINAS PARA HILAR, DOBLAR O RETORCER MATERIA TEXTIL Y DEMÁS MÁQUINAS Y APARATOS PARA LA FABRICACIÓN DE HILADOS TEXTILES; MÁQUINAS PARA BOBINAR (INCLUIDAS LAS CANILLERAS) O DEVANAR MATERIA TEXTIL Y MÁQUINAS PARA LA PREPARACIÓN DE HILADOS 418 > Los demás",0.0,0.0,0.15,,No,"máquinas textiles, equipos de hilado, maquinaria para confección, aparatos de bobinado, tecnología textil"
8446.10.00.00.00,TELARES > Para tejidos de anchura inferior o igual a 30 cm,0.0,0.0,0.15,,No,"Telar de mano, Telar pequeño, Telar de tejido, Telar artesanal, Telar de cintura"
8446.21.00.00.00,TELARES > De motor,0.0,0.0,0.15,,No,"máquinas de tejer, telares automáticos, equipos de tejido, maquinaria textil, telar industrial"
8446.29.00.00.00,TELARES > Los demás,0.0,0.0,0.15,,No,"máquinas de tejer, equipos textiles, telares industriales, maquinaria de confección, herramientas de tejido"
8446.30.00.00.00,"TELARES > Para tejidos de anchura superior a 30 cm, sin lanzadera",0.0,0.0,0.15,,No,"Telar de tejido, Telar manual, Telar sin lanzadera, Telar de ancho amplio, Telar de trama"
8447.11.00.00.00,"MÁQUINAS DE TRICOTAR, DE COSER POR CADENETA, DE ENTORCHAR, DE FABRICAR TUL, ENCAJE, BORDADOS, PASAMANERÍA, TRENZAS, REDES O DE INSERTAR MECHONES > Con cilindro de diámetro inferior o igual a 165 mm",0.0,0.0,0.15,,No,"máquinas de tejer, máquinas de coser, máquinas de bordar, máquinas de encaje, máquinas de trenzar"
8447.12.00.00.00,"MÁQUINAS DE TRICOTAR, DE COSER POR CADENETA, DE ENTORCHAR, DE FABRICAR TUL, ENCAJE, BORDADOS, PASAMANERÍA, TRENZAS, REDES O DE INSERTAR MECHONES > Con cilindro de diámetro superior a 165 mm",0.0,0.0,0.15,,No,"máquinas de tejer, máquinas de coser, máquinas de bordar, máquinas de encaje, máquinas de trenzar"
8447.20.00.00.00,"MÁQUINAS DE TRICOTAR, DE COSER POR CADENETA, DE ENTORCHAR, DE FABRICAR TUL, ENCAJE, BORDADOS, PASAMANERÍA, TRENZAS, REDES O DE INSERTAR MECHONES > Máquinas rectilíneas de tricotar; máquinas de coser por cadeneta",0.0,0.0,0.15,,No,"máquinas de tejer, máquinas de coser, máquinas de bordar, máquinas de encaje, máquinas de trenzar"
8447.90.00.00.00,"MÁQUINAS DE TRICOTAR, DE COSER POR CADENETA, DE ENTORCHAR, DE FABRICAR TUL, ENCAJE, BORDADOS, PASAMANERÍA, TRENZAS, REDES O DE INSERTAR MECHONES > Las demás",0.0,0.0,0.15,,No,"máquinas de tejer, máquinas de coser, máquinas de bordar, máquinas de encaje, máquinas de pasamanería"
8448.11.00.00.00,"84.45, 84.46 u 84.47 (POR EJEMPLO: HUSOS, ALETAS, GUARNICIONES DE CARDAS, PEINES, BARRETAS, HILERAS, LANZADERAS, LIZOS Y CUADROS DE LIZOS, AGUJAS, PLATINAS, GANCHOS) > Maquinitas para lizos y mecanismos Jacquard; reductoras, perforadoras y copiadoras de cartones; máquinas para unir cartones después de perforados",0.0,0.0,0.15,,No,"maquinaria textil, equipos de Jacquard, herramientas de confección, máquinas de hilado, dispositivos de tejido"
8448.19.00.00.00,"84.45, 84.46 u 84.47 (POR EJEMPLO: HUSOS, ALETAS, GUARNICIONES DE CARDAS, PEINES, BARRETAS, HILERAS, LANZADERAS, LIZOS Y CUADROS DE LIZOS, AGUJAS, PLATINAS, GANCHOS) > Los demás",0.0,0.0,0.15,,No,"Husos, Aletas, Guarniciones, Peines, Agujas"
8448.20.00.00.00,"84.45, 84.46 u 84.47 (POR EJEMPLO: HUSOS, ALETAS, GUARNICIONES DE CARDAS, PEINES, BARRETAS, HILERAS, LANZADERAS, LIZOS Y CUADROS DE LIZOS, AGUJAS, PLATINAS, GANCHOS) > Partes y accesorios de las máquinas de la partida 84.44 o de sus máquinas o aparatos auxiliares",0.0,0.0,0.15,,No,"Accesorios, Componentes, Partes, Suministros, Equipos"
8448.31.00.00.00,"84.45, 84.46 u 84.47 (POR EJEMPLO: HUSOS, ALETAS, GUARNICIONES DE CARDAS, PEINES, BARRETAS, HILERAS, LANZADERAS, LIZOS Y CUADROS DE LIZOS, AGUJAS, PLATINAS, GANCHOS) > Guarniciones de cardas",0.0,0.0,0.15,,No,"Husos, Aletas, Peines, Agujas, Lanzaderas"
8448.32.00.00.00,"84.45, 84.46 u 84.47 (POR EJEMPLO: HUSOS, ALETAS, GUARNICIONES DE CARDAS, PEINES, BARRETAS, HILERAS, LANZADERAS, LIZOS Y CUADROS DE LIZOS, AGUJAS, PLATINAS, GANCHOS) > De máquinas para la preparación de materia textil, excepto las guarniciones de cardas",0.0,0.0,0.15,,No,"máquinas textiles, equipos de hilado, maquinaria de confección, herramientas de tejido, accesorios de textil"
8448.33.00.00.00,"84.45, 84.46 u 84.47 (POR EJEMPLO: HUSOS, ALETAS, GUARNICIONES DE CARDAS, PEINES, BARRETAS, HILERAS, LANZADERAS, LIZOS Y CUADROS DE LIZOS, AGUJAS, PLATINAS, GANCHOS) > Husos y sus aletas, anillos y cursores",0.0,0.0,0.15,,No,"Husos, Aletas, Anillos, Cursores, Accesorios"
8448.39.00.00.00,"84.45, 84.46 u 84.47 (POR EJEMPLO: HUSOS, ALETAS, GUARNICIONES DE CARDAS, PEINES, BARRETAS, HILERAS, LANZADERAS, LIZOS Y CUADROS DE LIZOS, AGUJAS, PLATINAS, GANCHOS) > Los demás 419",0.0,0.0,0.15,,No,"Husos, Aletas, Guarniciones, Peines, Agujas"
8448.49.10.00.00,"84.45, 84.46 u 84.47 (POR EJEMPLO: HUSOS, ALETAS, GUARNICIONES DE CARDAS, PEINES, BARRETAS, HILERAS, LANZADERAS, LIZOS Y CUADROS DE LIZOS, AGUJAS, PLATINAS, GANCHOS) > Lanzaderas",0.0,0.0,0.15,,No,"Husos, Aletas, Peines, Agujas, Guarniciones"
8448.49.90.00.00,"84.45, 84.46 u 84.47 (POR EJEMPLO: HUSOS, ALETAS, GUARNICIONES DE CARDAS, PEINES, BARRETAS, HILERAS, LANZADERAS, LIZOS Y CUADROS DE LIZOS, AGUJAS, PLATINAS, GANCHOS) > Otros",0.0,0.0,0.15,,No,"Husos, Aletas, Guarniciones, Peines, Lanzaderas"
8448.51.00.00.00,"o de sus máquinas o aparatos auxiliares: > Platinas, agujas y demás artículos que participen en la formación de mallas",0.0,0.0,0.15,,No,"mallas, platinas, agujas, artículos auxiliares, maquinaria textil"
8448.59.00.00.00,o de sus máquinas o aparatos auxiliares: > Los demás,0.0,0.0,0.15,,No,"equipos auxiliares, maquinaria industrial, dispositivos complementarios, herramientas de soporte, aparatos adicionales"
8449.00.00.00.00,"o de sus máquinas o aparatos auxiliares: > Los demás > MÁQUINAS Y APARATOS PARA LA FABRICACIÓN O ACABADO DEL FIELTRO O TELA SIN TEJER, EN PIEZA O CON FORMA, INCLUIDAS LAS MÁQUINAS Y APARATOS PARA LA FABRICACIÓN DE SOMBREROS DE FIELTRO; HORMAS PARA SOMBRERERÍA",0.0,0.0,0.15,,No,"máquinas de fieltro, aparatos de fabricación, maquinaria textil, equipos de sombrerería, herramientas de acabado"
8450.11.00.00.00,"MÁQUINAS PARA LAVAR ROPA, INCLUSO CON DISPOSITIVO DE SECADO > Máquinas totalmente automáticas",0.15,0.0,0.15,,No,"lavadoras, secadoras, electrodomésticos, equipos de lavandería, máquinas automáticas"
8450.12.00.00.00,"MÁQUINAS PARA LAVAR ROPA, INCLUSO CON DISPOSITIVO DE SECADO > Las demás máquinas, con secadora centrífuga incorporada",0.15,0.0,0.15,,No,"lavadoras, secadoras, electrodomésticos, máquinas de lavado, equipos de lavandería"
8450.19.00.00.00,"MÁQUINAS PARA LAVAR ROPA, INCLUSO CON DISPOSITIVO DE SECADO > Las demás",0.15,0.0,0.15,,No,"lavadoras, secadoras, electrodomésticos, equipos de lavandería, maquinaria de limpieza"
8450.20.00.00.00,"MÁQUINAS PARA LAVAR ROPA, INCLUSO CON DISPOSITIVO DE SECADO > Máquinas de capacidad unitaria, expresada en peso de ropa seca, superior a 10 kg",0.0,0.0,0.15,,No,"lavadoras, secadoras, electrodomésticos, equipos de lavandería, máquinas de lavado"
8450.90.00.00.10,"MÁQUINAS PARA LAVAR ROPA, INCLUSO CON DISPOSITIVO DE SECADO > Para máquinas de capacidad unitaria, expresada en peso de ropa seca, inferior o igual a 10 kg",0.0,0.0,0.15,,No,"lavadoras, secadoras, electrodomésticos, equipos de lavandería, máquinas de lavado"
8450.90.00.00.90,"MÁQUINAS PARA LAVAR ROPA, INCLUSO CON DISPOSITIVO DE SECADO > Las demás",0.0,0.0,0.15,,No,"lavadoras, secadoras, electrodomésticos, equipos de lavandería, maquinaria de limpieza"
8451.10.00.00.00,"MÁQUINAS Y APARATOS (EXCEPTO LAS MÁQUINAS DE LA PARTIDA 84.50) PARA LAVAR, LIMPIAR, ESCURRIR, SECAR, PLANCHAR, PRENSAR (INCLUIDAS LAS PRENSAS PARA FIJAR), BLANQUEAR, TEÑIR, APRESTAR, ACABAR, RECUBRIR O IMPREGNAR HILADOS, TELAS O MANUFACTURAS TEXTILES Y MÁQUINAS PARA EL REVESTIMIENTO DE TELAS U OTROS SOPORTES UTILIZADOS EN LA FABRICACIÓN DE CUBRESUELOS, TALES COMO LINÓLEO; MÁQUINAS PARA ENROLLAR, DESENROLLAR, PLEGAR, CORTAR O DENTAR TELAS > Máquinas para limpieza en seco",0.0,0.0,0.15,,No,"Máquinas de limpieza, Equipos de lavandería, Aparatos de planchado, Máquinas de secado, Equipos de blanqueo"
8451.21.00.00.00,"MÁQUINAS Y APARATOS (EXCEPTO LAS MÁQUINAS DE LA PARTIDA 84.50) PARA LAVAR, LIMPIAR, ESCURRIR, SECAR, PLANCHAR, PRENSAR (INCLUIDAS LAS PRENSAS PARA FIJAR), BLANQUEAR, TEÑIR, APRESTAR, ACABAR, RECUBRIR O IMPREGNAR HILADOS, TELAS O MANUFACTURAS TEXTILES Y MÁQUINAS PARA EL REVESTIMIENTO DE TELAS U OTROS SOPORTES UTILIZADOS EN LA FABRICACIÓN DE CUBRESUELOS, TALES COMO LINÓLEO; MÁQUINAS PARA ENROLLAR, DESENROLLAR, PLEGAR, CORTAR O DENTAR TELAS > De capacidad unitaria, expresada en peso de ropa seca, inferior o igual a 10 kg",0.15,0.0,0.15,,No,"lavadoras industriales, máquinas de limpieza textil, equipos de secado, prensas textiles, máquinas de planchado"
8451.29.00.00.00,"MÁQUINAS Y APARATOS (EXCEPTO LAS MÁQUINAS DE LA PARTIDA 84.50) PARA LAVAR, LIMPIAR, ESCURRIR, SECAR, PLANCHAR, PRENSAR (INCLUIDAS LAS PRENSAS PARA FIJAR), BLANQUEAR, TEÑIR, APRESTAR, ACABAR, RECUBRIR O IMPREGNAR HILADOS, TELAS O MANUFACTURAS TEXTILES Y MÁQUINAS PARA EL REVESTIMIENTO DE TELAS U OTROS SOPORTES UTILIZADOS EN LA FABRICACIÓN DE CUBRESUELOS, TALES COMO LINÓLEO; MÁQUINAS PARA ENROLLAR, DESENROLLAR, PLEGAR, CORTAR O DENTAR TELAS > Las demás",0.0,0.0,0.15,,No,"equipos de limpieza, maquinaria textil, aparatos de lavandería, máquinas de planchado, dispositivos de acabado textil"
8451.30.00.00.00,"MÁQUINAS Y APARATOS (EXCEPTO LAS MÁQUINAS DE LA PARTIDA 84.50) PARA LAVAR, LIMPIAR, ESCURRIR, SECAR, PLANCHAR, PRENSAR (INCLUIDAS LAS PRENSAS PARA FIJAR), BLANQUEAR, TEÑIR, APRESTAR, ACABAR, RECUBRIR O IMPREGNAR HILADOS, TELAS O MANUFACTURAS TEXTILES Y MÁQUINAS PARA EL REVESTIMIENTO DE TELAS U OTROS SOPORTES UTILIZADOS EN LA FABRICACIÓN DE CUBRESUELOS, TALES COMO LINÓLEO; MÁQUINAS PARA ENROLLAR, DESENROLLAR, PLEGAR, CORTAR O DENTAR TELAS > Máquinas y prensas para planchar, incluidas las prensas para fijar",0.0,0.0,0.15,,No,"maquinaria textil, equipos de limpieza, prensas industriales, máquinas de planchar, maquinaria para acabados textiles"
8451.40.00.00.00,"MÁQUINAS Y APARATOS (EXCEPTO LAS MÁQUINAS DE LA PARTIDA 84.50) PARA LAVAR, LIMPIAR, ESCURRIR, SECAR, PLANCHAR, PRENSAR (INCLUIDAS LAS PRENSAS PARA FIJAR), BLANQUEAR, TEÑIR, APRESTAR, ACABAR, RECUBRIR O IMPREGNAR HILADOS, TELAS O MANUFACTURAS TEXTILES Y MÁQUINAS PARA EL REVESTIMIENTO DE TELAS U OTROS SOPORTES UTILIZADOS EN LA FABRICACIÓN DE CUBRESUELOS, TALES COMO LINÓLEO; MÁQUINAS PARA ENROLLAR, DESENROLLAR, PLEGAR, CORTAR O DENTAR TELAS > Máquinas para lavar, blanquear o teñir",0.0,0.0,0.15,,No,"lavadoras industriales, máquinas de limpieza, equipos de secado, prensas textiles, máquinas de teñido"
8451.50.00.00.00,"MÁQUINAS Y APARATOS (EXCEPTO LAS MÁQUINAS DE LA PARTIDA 84.50) PARA LAVAR, LIMPIAR, ESCURRIR, SECAR, PLANCHAR, PRENSAR (INCLUIDAS LAS PRENSAS PARA FIJAR), BLANQUEAR, TEÑIR, APRESTAR, ACABAR, RECUBRIR O IMPREGNAR HILADOS, TELAS O MANUFACTURAS TEXTILES Y MÁQUINAS PARA EL REVESTIMIENTO DE TELAS U OTROS SOPORTES UTILIZADOS EN LA FABRICACIÓN DE CUBRESUELOS, TALES COMO LINÓLEO; MÁQUINAS PARA ENROLLAR, DESENROLLAR, PLEGAR, CORTAR O DENTAR TELAS > Máquinas para enrollar, desenrollar, plegar, cortar o dentar telas",0.0,0.0,0.15,,No,"equipos de limpieza, máquinas textiles, maquinaria de lavandería, aparatos de planchado, máquinas de acabado textil"
8451.80.00.00.00,"MÁQUINAS Y APARATOS (EXCEPTO LAS MÁQUINAS DE LA PARTIDA 84.50) PARA LAVAR, LIMPIAR, ESCURRIR, SECAR, PLANCHAR, PRENSAR (INCLUIDAS LAS PRENSAS PARA FIJAR), BLANQUEAR, TEÑIR, APRESTAR, ACABAR, RECUBRIR O IMPREGNAR HILADOS, TELAS O MANUFACTURAS TEXTILES Y MÁQUINAS PARA EL REVESTIMIENTO DE TELAS U OTROS SOPORTES UTILIZADOS EN LA FABRICACIÓN DE CUBRESUELOS, TALES COMO LINÓLEO; MÁQUINAS PARA ENROLLAR, DESENROLLAR, PLEGAR, CORTAR O DENTAR TELAS > Las demás máquinas y aparatos",0.0,0.0,0.15,,No,"equipos de limpieza, maquinaria textil, aparatos de lavado, máquinas de planchado, dispositivos de secado"
8451.90.00.00.00,"MÁQUINAS Y APARATOS (EXCEPTO LAS MÁQUINAS DE LA PARTIDA 84.50) PARA LAVAR, LIMPIAR, ESCURRIR, SECAR, PLANCHAR, PRENSAR (INCLUIDAS LAS PRENSAS PARA FIJAR), BLANQUEAR, TEÑIR, APRESTAR, ACABAR, RECUBRIR O IMPREGNAR HILADOS, TELAS O MANUFACTURAS TEXTILES Y MÁQUINAS PARA EL REVESTIMIENTO DE TELAS U OTROS SOPORTES UTILIZADOS EN LA FABRICACIÓN DE CUBRESUELOS, TALES COMO LINÓLEO; MÁQUINAS PARA ENROLLAR, DESENROLLAR, PLEGAR, CORTAR O DENTAR TELAS > Partes",0.0,0.0,0.15,,No,"equipos de limpieza, maquinaria textil, aparatos de lavado, máquinas de planchado, herramientas de acabado"
8452.21.00.00.00,"MÁQUINAS DE COSER, EXCEPTO LAS DE COSER PLIEGOS DE LA PARTIDA 84.40; MUEBLES, BASAMENTOS Y TAPAS O CUBIERTAS ESPECIALMENTE 420 > Unidades automáticas",0.0,0.0,0.15,,No,"Máquinas industriales, Equipos de costura, Máquinas automáticas, Herramientas de confección, Equipos textiles."
8452.29.00.00.00,"MÁQUINAS DE COSER, EXCEPTO LAS DE COSER PLIEGOS DE LA PARTIDA 84.40; MUEBLES, BASAMENTOS Y TAPAS O CUBIERTAS ESPECIALMENTE 420 > Las demás",0.0,0.0,0.15,,No,"Máquinas de confección, Equipos de costura, Herramientas de sastrería, Máquinas industriales, Accesorios de costura."
8452.30.00.00.00,"MÁQUINAS DE COSER, EXCEPTO LAS DE COSER PLIEGOS DE LA PARTIDA 84.40; MUEBLES, BASAMENTOS Y TAPAS O CUBIERTAS ESPECIALMENTE 420 > Agujas para máquinas de coser",0.0,0.0,0.15,,No,"Máquinas de confección, Equipos de costura, Herramientas de sastrería, Accesorios de costura, Agujas industriales"
8452.90.10.00.00,"MÁQUINAS DE COSER, EXCEPTO LAS DE COSER PLIEGOS DE LA PARTIDA 84.40; MUEBLES, BASAMENTOS Y TAPAS O CUBIERTAS ESPECIALMENTE 420 > Muebles, basamentos y tapas o cubiertas para máquinas de coser, y sus partes",0.15,0.0,0.15,,No,"Máquinas de confección, Equipos de costura, Muebles para máquinas de coser, Accesorios de costura, Partes de máquinas de coser."
8452.90.90.00.00,"MÁQUINAS DE COSER, EXCEPTO LAS DE COSER PLIEGOS DE LA PARTIDA 84.40; MUEBLES, BASAMENTOS Y TAPAS O CUBIERTAS ESPECIALMENTE 420 > Otras",0.0,0.0,0.15,,No,"Máquinas de confección, Equipos de costura, Herramientas de sastrería, Máquinas industriales, Accesorios de costura"
8453.10.00.00.00,"MÁQUINAS Y APARATOS PARA LA PREPARACIÓN, CURTIDO O TRABAJO DE CUERO O PIEL O PARA LA FABRICACIÓN O REPARACIÓN DE CALZADO U OTRAS MANUFACTURAS DE CUERO O PIEL, EXCEPTO LAS MÁQUINAS DE COSER > Máquinas y aparatos para la preparación, curtido o trabajo de cuero o piel",0.0,0.0,0.15,,No,"maquinaria de cuero, equipos de curtido, herramientas para piel, máquinas de calzado, aparatos de manufactura de cuero"
8453.20.00.00.00,"MÁQUINAS Y APARATOS PARA LA PREPARACIÓN, CURTIDO O TRABAJO DE CUERO O PIEL O PARA LA FABRICACIÓN O REPARACIÓN DE CALZADO U OTRAS MANUFACTURAS DE CUERO O PIEL, EXCEPTO LAS MÁQUINAS DE COSER > Máquinas y aparatos para la fabricación o reparación de calzado",0.0,0.0,0.15,,No,"maquinaria de calzado, equipos de curtido, herramientas para cuero, máquinas de fabricación de calzado, aparatos de reparación de piel"
8453.80.00.00.00,"MÁQUINAS Y APARATOS PARA LA PREPARACIÓN, CURTIDO O TRABAJO DE CUERO O PIEL O PARA LA FABRICACIÓN O REPARACIÓN DE CALZADO U OTRAS MANUFACTURAS DE CUERO O PIEL, EXCEPTO LAS MÁQUINAS DE COSER > Las demás máquinas y aparatos",0.0,0.0,0.15,,No,"equipos de curtido, maquinaria de cuero, herramientas para calzado, aparatos de fabricación de piel, máquinas de trabajo de cuero"
8453.90.00.00.00,"MÁQUINAS Y APARATOS PARA LA PREPARACIÓN, CURTIDO O TRABAJO DE CUERO O PIEL O PARA LA FABRICACIÓN O REPARACIÓN DE CALZADO U OTRAS MANUFACTURAS DE CUERO O PIEL, EXCEPTO LAS MÁQUINAS DE COSER > Partes",0.0,0.0,0.15,,No,"Equipos de curtido, Máquinas de calzado, Herramientas de cuero, Aparatos de fabricación, Accesorios de piel"
8454.10.00.00.00,"CONVERTIDORES, CUCHARAS DE COLADA, LINGOTERAS Y MÁQUINAS DE COLAR (MOLDEAR), PARA METALURGIA, ACERÍAS O FUNDICIONES > Convertidores",0.0,0.0,0.15,,No,"Convertidores de metal, equipos de colada, cucharas de colada, lingoteras, maquinaria de fundición."
8454.20.00.00.00,"CONVERTIDORES, CUCHARAS DE COLADA, LINGOTERAS Y MÁQUINAS DE COLAR (MOLDEAR), PARA METALURGIA, ACERÍAS O FUNDICIONES > Lingoteras y cucharas de colada",0.0,0.0,0.15,,No,"Lingoteras, cucharas de colada, moldes para fundición, equipos de metalurgia, maquinaria para acerías."
8454.30.00.00.00,"CONVERTIDORES, CUCHARAS DE COLADA, LINGOTERAS Y MÁQUINAS DE COLAR (MOLDEAR), PARA METALURGIA, ACERÍAS O FUNDICIONES > Máquinas de colar (moldear)",0.0,0.0,0.15,,No,"Máquinas de fundición, Equipos de colado, Moldeadoras de metal, Sistemas de colado, Tecnología de fundición"
8454.90.00.00.00,"CONVERTIDORES, CUCHARAS DE COLADA, LINGOTERAS Y MÁQUINAS DE COLAR (MOLDEAR), PARA METALURGIA, ACERÍAS O FUNDICIONES > Partes",0.0,0.0,0.15,,No,"Convertidores, cucharas de colada, lingoteras, máquinas de colar, partes de metalurgia."
8455.10.00.00.00,LAMINADORES PARA METAL Y SUS CILINDROS > Laminadores de tubos,0.0,0.0,0.15,,No,"Laminadores, Maquinaria metalúrgica, Equipos de laminación, Cilindros de laminación, Procesos de conformado"
8455.21.00.00.00,LAMINADORES PARA METAL Y SUS CILINDROS > Para laminar en caliente o combinados para laminar en caliente y en frío,0.0,0.0,0.15,,No,"laminadoras, máquinas de laminado, equipos de metalurgia, laminado en caliente, laminado en frío"
8455.22.00.00.00,LAMINADORES PARA METAL Y SUS CILINDROS > Para laminar en frío,0.0,0.0,0.15,,No,"laminadoras, maquinaria metalúrgica, equipos de laminado, cilindros de laminación, procesamiento de metales"
8455.30.00.00.00,LAMINADORES PARA METAL Y SUS CILINDROS > Cilindros de laminadores,0.0,0.0,0.15,,No,"Cilindros de laminación, Rodillos de laminado, Cilindros industriales, Equipos de laminación, Accesorios para laminadores"
8455.90.00.00.00,LAMINADORES PARA METAL Y SUS CILINDROS > Las demás partes,0.0,0.0,0.15,,No,"máquinas de laminado, equipos de metalurgia, cilindros de laminación, maquinaria industrial, componentes de laminadores"
8456.11.00.00.00,"MÁQUINAS HERRAMIENTA QUE TRABAJEN POR ARRANQUE DE CUALQUIER MATERIA MEDIANTE LÁSER U OTROS HACES DE LUZ O DE FOTONES, POR ULTRASONIDO, ELECTROEROSIÓN, PROCESOS ELECTROQUÍMICOS, HACES DE ELECTRONES, HACES IÓNICOS O CHORRO DE PLASMA; MÁQUINAS PARA CORTAR POR CHORRO DE AGUA > Que operen mediante láser",0.0,0.05,0.15,,No,"corte láser, máquinas de corte, tecnología de corte, herramientas de precisión, maquinaria industrial"
8456.12.00.00.00,"MÁQUINAS HERRAMIENTA QUE TRABAJEN POR ARRANQUE DE CUALQUIER MATERIA MEDIANTE LÁSER U OTROS HACES DE LUZ O DE FOTONES, POR ULTRASONIDO, ELECTROEROSIÓN, PROCESOS ELECTROQUÍMICOS, HACES DE ELECTRONES, HACES IÓNICOS O CHORRO DE PLASMA; MÁQUINAS PARA CORTAR POR CHORRO DE AGUA > Que operen mediante otros haces de luz o de fotones",0.0,0.05,0.15,,No,"máquinas de corte, herramientas láser, corte por ultrasonido, electroerosión, chorro de agua"
8456.20.00.00.00,"MÁQUINAS HERRAMIENTA QUE TRABAJEN POR ARRANQUE DE CUALQUIER MATERIA MEDIANTE LÁSER U OTROS HACES DE LUZ O DE FOTONES, POR ULTRASONIDO, ELECTROEROSIÓN, PROCESOS ELECTROQUÍMICOS, HACES DE ELECTRONES, HACES IÓNICOS O CHORRO DE PLASMA; MÁQUINAS PARA CORTAR POR CHORRO DE AGUA > Que operen por ultrasonido",0.0,0.05,0.15,,No,"máquinas de corte, herramientas de precisión, corte por láser, maquinaria industrial, tecnología de ultrasonido"
8456.30.00.00.00,"MÁQUINAS HERRAMIENTA QUE TRABAJEN POR ARRANQUE DE CUALQUIER MATERIA MEDIANTE LÁSER U OTROS HACES DE LUZ O DE FOTONES, POR ULTRASONIDO, ELECTROEROSIÓN, PROCESOS ELECTROQUÍMICOS, HACES DE ELECTRONES, HACES IÓNICOS O CHORRO DE PLASMA; MÁQUINAS PARA CORTAR POR CHORRO DE AGUA > Que operen por electroerosión",0.0,0.05,0.15,,No,"máquinas de corte, herramientas de precisión, maquinaria industrial, corte por láser, electroerosión"
8456.40.00.00.00,"MÁQUINAS HERRAMIENTA QUE TRABAJEN POR ARRANQUE DE CUALQUIER MATERIA MEDIANTE LÁSER U OTROS HACES DE LUZ O DE FOTONES, POR ULTRASONIDO, ELECTROEROSIÓN, PROCESOS ELECTROQUÍMICOS, HACES DE ELECTRONES, HACES IÓNICOS O CHORRO DE PLASMA; MÁQUINAS PARA CORTAR POR CHORRO DE AGUA > Que operen mediante chorro de plasma",0.0,0.05,0.15,,No,"corte por plasma, máquinas de corte, tecnología de corte, herramientas de fabricación, maquinaria industrial"
